id_estado,estado,id_mncp,municipio,fosas_06,fosas_07,fosas_08,fosas_09,fosas_10,fosas_11,fosas_12_dic,fosas_13,fosas_14,fosas_15,fosas_16,fosas_17,fosas_18
13,Hidalgo,13081,Zacualtipán de Ángeles,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,13082,Zapotlán de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,13083,Zempoala,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Hidalgo,13084,Zimapán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14001,Acatic,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14002,Acatlán de Juárez,0,0,0,0,0,0,0,1,0,0,0,0,0
14,Jalisco,14003,Ahualulco de Mercado,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14004,Amacueca,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14005,Amatitán,0,0,0,0,0,0,0,1,0,0,0,0,0
14,Jalisco,14006,Ameca,0,0,0,0,0,0,0,1,0,0,0,0,0
14,Jalisco,14007,San Juanito de Escobedo,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14008,Arandas,0,0,0,1,0,1,0,0,1,0,0,0,0
14,Jalisco,14009,El Arenal,0,0,0,0,0,0,0,1,0,0,0,0,0
14,Jalisco,14010,Atemajac de Brizuela,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14011,Atengo,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14012,Atenguillo,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14013,Atotonilco el Alto,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14014,Atoyac,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14015,Autlán de Navarro,0,0,0,0,0,0,0,0,0,0,0,0,15
14,Jalisco,14016,Ayotlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14017,Ayutla,0,0,0,0,0,0,0,0,5,0,0,0,0
14,Jalisco,14018,La Barca,0,0,0,0,0,0,0,25,0,0,0,0,0
14,Jalisco,14019,Bolaños,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14020,Cabo Corrientes,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14021,Casimiro Castillo,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14022,Cihuatlán,0,0,0,0,0,0,0,1,2,4,0,0,0
14,Jalisco,14023,Zapotlán el Grande,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14024,Cocula,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14025,Colotlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14026,Concepción de Buenos Aires,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14027,Cuautitlán de García Barragán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14028,Cuautla,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14029,Cuquío,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14030,Chapala,0,0,0,0,2,0,0,0,0,0,0,0,0
14,Jalisco,14031,Chimaltitán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14032,Chiquilistlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14033,Degollado,0,0,0,0,0,0,0,0,0,3,0,0,0
14,Jalisco,14034,Ejutla,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14035,Encarnación de Díaz,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14036,Etzatlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14037,El Grullo,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14038,Guachinango,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14039,Guadalajara,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14040,Hostotipaquillo,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14041,Huejúcar,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14042,Huejuquilla el Alto,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14043,La Huerta,0,0,0,0,0,0,0,0,0,0,0,1,0
14,Jalisco,14044,Ixtlahuacán de los Membrillos,0,0,0,0,0,0,0,1,0,0,0,0,0
14,Jalisco,14045,Ixtlahuacán del Río,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14046,Jalostotitlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14047,Jamay,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14048,Jesús María,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14049,Jilotlán de los Dolores,0,0,0,0,1,0,0,0,0,0,0,0,0
14,Jalisco,14050,Jocotepec,0,0,0,0,0,0,0,1,0,0,0,1,0
14,Jalisco,14051,Juanacatlán,0,0,0,0,0,0,0,0,0,0,0,0,1
14,Jalisco,14052,Juchitlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14053,Lagos de Moreno,0,0,0,0,0,0,0,0,0,0,0,0,9
14,Jalisco,14054,El Limón,0,0,0,0,0,0,0,0,0,1,0,0,0
14,Jalisco,14055,Magdalena,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14056,Santa María del Oro,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14057,La Manzanilla de la Paz,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14058,Mascota,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14059,Mazamitla,0,0,0,0,0,0,0,0,0,0,0,0,2
14,Jalisco,14060,Mexticacán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14061,Mezquitic,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14062,Mixtlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14063,Ocotlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14064,Ojuelos de Jalisco,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14065,Pihuamo,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14066,Poncitlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14067,Puerto Vallarta,0,0,0,0,1,0,0,0,0,0,0,0,0
14,Jalisco,14068,Villa Purificación,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14069,Quitupan,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14070,El Salto,0,0,0,0,0,0,0,0,0,0,0,0,1
14,Jalisco,14071,San Cristóbal de la Barranca,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14072,San Diego de Alejandría,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14073,San Juan de los Lagos,0,0,0,0,0,0,0,0,0,0,0,1,0
14,Jalisco,14074,San Julián,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14075,San Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14076,San Martín de Bolaños,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14077,San Martín Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14078,San Miguel el Alto,0,0,0,0,0,0,0,0,0,1,0,0,0
14,Jalisco,14079,Gómez Farías,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14080,San Sebastián del Oeste,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14081,Santa María de los Ángeles,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14082,Sayula,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14083,Tala,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14084,Talpa de Allende,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14085,Tamazula de Gordiano,0,0,0,0,0,1,0,0,0,1,0,0,0
14,Jalisco,14086,Tapalpa,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14087,Tecalitlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14088,Tecolotlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14089,Techaluta de Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14090,Tenamaxtlán,0,0,0,0,0,1,0,0,0,0,0,0,0
14,Jalisco,14091,Teocaltiche,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14092,Teocuitatlán de Corona,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14093,Tepatitlán de Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14094,Tequila,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14095,Teuchitlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14096,Tizapán el Alto,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14097,Tlajomulco de Zúñiga,0,0,0,0,0,0,0,0,10,0,0,0,7
14,Jalisco,14098,San Pedro Tlaquepaque,0,0,0,0,0,0,0,0,4,0,0,0,1
14,Jalisco,14099,Tolimán,0,0,0,0,0,0,0,0,0,0,1,0,0
14,Jalisco,14100,Tomatlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14101,Tonalá,0,0,0,0,0,0,0,1,0,0,0,0,5
14,Jalisco,14102,Tonaya,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14103,Tonila,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14104,Totatiche,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14105,Tototlán,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14106,Tuxcacuesco,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14107,Tuxcueca,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14108,Tuxpan,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14109,Unión de San Antonio,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14110,Unión de Tula,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14111,Valle de Guadalupe,0,0,0,0,0,0,0,1,0,0,0,0,0
14,Jalisco,14112,Valle de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14113,San Gabriel,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14114,Villa Corona,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14115,Villa Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14116,Villa Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14117,Cañadas de Obregón,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14118,Yahualica de González Gallo,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14119,Zacoalco de Torres,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14120,Zapopan,0,1,0,0,0,0,0,2,0,0,0,2,0
14,Jalisco,14121,Zapotiltic,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14122,Zapotitlán de Vadillo,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14123,Zapotlán del Rey,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14124,Zapotlanejo,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Jalisco,14125,San Ignacio Cerro Gordo,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15001,Acambay de Ruíz Castañeda,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15002,Acolman,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15003,Aculco,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15004,Almoloya de Alquisiras,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15005,Almoloya de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15006,Almoloya del Río,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15007,Amanalco,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15008,Amatepec,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15009,Amecameca,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15010,Apaxco,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15011,Atenco,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15012,Atizapán,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15013,Atizapán de Zaragoza,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15014,Atlacomulco,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15015,Atlautla,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15016,Axapusco,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15017,Ayapango,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15018,Calimaya,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15019,Capulhuac,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15020,Coacalco de Berriozábal,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15021,Coatepec Harinas,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15022,Cocotitlán,0,0,0,0,0,0,0,0,0,0,0,0,1
15,México,15023,Coyotepec,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15024,Cuautitlán,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15025,Chalco,0,0,0,0,0,1,0,0,0,0,0,0,0
15,México,15026,Chapa de Mota,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15027,Chapultepec,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15028,Chiautla,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15029,Chicoloapan,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15030,Chiconcuac,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15031,Chimalhuacán,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15032,Donato Guerra,0,0,1,0,0,0,0,0,0,0,0,0,0
15,México,15033,Ecatepec de Morelos,0,0,0,0,0,0,0,0,1,0,0,0,0
15,México,15034,Ecatzingo,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15035,Huehuetoca,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15036,Hueypoxtla,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15037,Huixquilucan,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15038,Isidro Fabela,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15039,Ixtapaluca,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15040,Ixtapan de la Sal,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15041,Ixtapan del Oro,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15042,Ixtlahuaca,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15043,Xalatlaco,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15044,Jaltenco,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15045,Jilotepec,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15046,Jilotzingo,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15047,Jiquipilco,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15048,Jocotitlán,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15049,Joquicingo,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15050,Juchitepec,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15051,Lerma,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15052,Malinalco,0,0,0,0,0,0,0,1,0,0,1,0,0
15,México,15053,Melchor Ocampo,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15054,Metepec,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15055,Mexicaltzingo,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15056,Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15057,Naucalpan de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15058,Nezahualcóyotl,0,0,0,0,0,0,0,1,0,0,0,0,0
15,México,15059,Nextlalpan,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15060,Nicolás Romero,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15061,Nopaltepec,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15062,Ocoyoacac,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15063,Ocuilan,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15064,El Oro,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15065,Otumba,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15066,Otzoloapan,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15067,Otzolotepec,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15068,Ozumba,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15069,Papalotla,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15070,La Paz,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15071,Polotitlán,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15072,Rayón,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15073,San Antonio la Isla,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15074,San Felipe del Progreso,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15075,San Martín de las Pirámides,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15076,San Mateo Atenco,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15077,San Simón de Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15078,Santo Tomás,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15079,Soyaniquilpan de Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15080,Sultepec,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15081,Tecámac,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15082,Tejupilco,0,0,0,0,0,0,0,0,0,0,1,0,0
15,México,15083,Temamatla,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15084,Temascalapa,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15085,Temascalcingo,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15086,Temascaltepec,0,0,0,0,1,0,0,0,0,0,0,0,1
15,México,15087,Temoaya,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15088,Tenancingo,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15089,Tenango del Aire,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15090,Tenango del Valle,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15091,Teoloyucan,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15092,Teotihuacán,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15093,Tepetlaoxtoc,0,0,0,0,0,0,0,0,0,0,0,1,0
15,México,15094,Tepetlixpa,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15095,Tepotzotlán,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15096,Tequixquiac,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15097,Texcaltitlán,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15098,Texcalyacac,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15099,Texcoco,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15100,Tezoyuca,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15101,Tianguistenco,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15102,Timilpan,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15103,Tlalmanalco,0,0,0,0,0,3,0,0,1,0,0,0,0
15,México,15104,Tlalnepantla de Baz,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15105,Tlatlaya,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15106,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15107,Tonatico,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15108,Tultepec,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15109,Tultitlán,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15110,Valle de Bravo,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15111,Villa de Allende,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15112,Villa del Carbón,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15113,Villa Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15114,Villa Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15115,Xonacatlán,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15116,Zacazonapan,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15117,Zacualpan,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15118,Zinacantepec,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15119,Zumpahuacán,0,0,0,0,0,0,0,0,0,0,0,1,0
15,México,15120,Zumpango,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15121,Cuautitlán Izcalli,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15122,Valle de Chalco Solidaridad,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15123,Luvianos,0,0,0,0,0,0,0,0,0,0,4,0,0
15,México,15124,San José del Rincón,0,0,0,0,0,0,0,0,0,0,0,0,0
15,México,15125,Tonanitla,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16001,Acuitzio,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16002,Aguililla,0,1,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16003,Álvaro Obregón,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16004,Angamacutiro,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16005,Angangueo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16006,Apatzingán,0,0,0,0,0,0,0,3,2,0,0,0,0
16,Michoacán de Ocampo,16007,Aporo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16008,Aquila,0,0,0,0,0,0,0,0,2,0,0,0,0
16,Michoacán de Ocampo,16009,Ario,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16010,Arteaga,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16011,Briseñas,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16012,Buenavista,0,0,0,0,0,0,0,0,0,0,0,0,1
16,Michoacán de Ocampo,16013,Carácuaro,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16014,Coahuayana,0,0,0,0,1,0,0,0,0,0,0,1,0
16,Michoacán de Ocampo,16015,Coalcomán de Vázquez Pallares,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16016,Coeneo,0,0,0,0,0,0,0,0,0,0,0,0,1
16,Michoacán de Ocampo,16017,Contepec,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16018,Copándaro,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16019,Cotija,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16020,Cuitzeo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16021,Charapan,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16022,Charo,0,0,1,0,0,0,0,0,0,0,0,1,0
16,Michoacán de Ocampo,16023,Chavinda,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16024,Cherán,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16025,Chilchota,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16026,Chinicuila,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16027,Chucándiro,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16028,Churintzio,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16029,Churumuco,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16030,Ecuandureo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16031,Epitacio Huerta,0,0,0,0,0,0,0,0,0,0,0,0,1
16,Michoacán de Ocampo,16032,Erongarícuaro,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16033,Gabriel Zamora,0,0,0,0,0,0,0,0,0,0,0,1,0
16,Michoacán de Ocampo,16034,Hidalgo,0,0,0,0,0,0,0,0,1,0,0,0,0
16,Michoacán de Ocampo,16035,La Huacana,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16036,Huandacareo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16037,Huaniqueo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16038,Huetamo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16039,Huiramba,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16040,Indaparapeo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16041,Irimbo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16042,Ixtlán,0,0,0,0,0,0,0,0,0,0,0,1,0
16,Michoacán de Ocampo,16043,Jacona,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16044,Jiménez,0,0,0,0,0,0,0,0,0,0,0,1,0
16,Michoacán de Ocampo,16045,Jiquilpan,0,1,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16046,Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16047,Jungapeo,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16048,Lagunillas,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16049,Madero,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16050,Maravatío,0,0,0,0,0,0,0,0,0,1,0,0,0
16,Michoacán de Ocampo,16051,Marcos Castellanos,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16052,Lázaro Cárdenas,0,1,0,2,0,1,0,0,4,1,0,0,0
16,Michoacán de Ocampo,16053,Morelia,0,0,0,1,0,0,0,1,0,0,0,0,0
16,Michoacán de Ocampo,16054,Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16055,Múgica,0,0,0,0,0,0,0,0,0,0,0,0,1
16,Michoacán de Ocampo,16056,Nahuatzen,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Michoacán de Ocampo,16057,Nocupétaro,0,0,0,0,0,0,0,0,0,0,0,0,0
